URL	TYPE	TIMEFRAME
https://www.wga.hu/html/a/altdorfe/3/3predel1.html	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/3predel2.html	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/4scenes1.html	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/3/4scenes2.html	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/4/b_virgin.html	religious	1501-1550
https://www.wga.hu/html/a/altdorfe/4/landscap.html	landscape	1501-1550
https://www.wga.hu/html/a/altdorfe/4/largefir.html	landscape	1501-1550
https://www.wga.hu/html/a/altdorfe/4/stgeorge.html	religious	1501-1550
https://www.wga.hu/html/a/altenste/cupcover.html	other	1551-1600
https://www.wga.hu/html/a/altichie/1/1view1.html	other	1351-1400
https://www.wga.hu/html/a/altichie/1/1view2.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/1view3.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/1view4.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/1view5.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ1.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ2.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ3.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/2christ4.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george1.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george2.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george3.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/3george4.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints1.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints2.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints3.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/1/4saints4.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/1view.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/2crucif1.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/2crucif2.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/2crucif3.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/3giacom1.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/3giacom2.html	religious	1351-1400
https://www.wga.hu/html/a/altichie/2/4cavalli.html	religious	1351-1400
https://www.wga.hu/html/a/altissim/alchitro.html	portrait	1551-1600
https://www.wga.hu/html/a/altissim/columbus.html	portrait	1551-1600
https://www.wga.hu/html/a/altobell/shepherd.html	religious	1651-1700
https://www.wga.hu/html/a/altomont/bartolom/4seasons.html	mythological	1701-1750
https://www.wga.hu/html/a/altomont/martino/immacula.html	religious	1651-1700
https://www.wga.hu/html/a/altomont/martino/restflig.html	religious	1651-1700
https://www.wga.hu/html/a/alvares/porto1.html	other	1601-1650
https://www.wga.hu/html/a/alvares/porto2.html	other	1601-1650
https://www.wga.hu/html/a/alvarez/apollo.html	mythological	1801-1850
https://www.wga.hu/html/a/alvarez/defence.html	historical	1801-1850
https://www.wga.hu/html/a/alvarez/isabel.html	portrait	1801-1850
https://www.wga.hu/html/a/amadeo/certosa.html	other	1451-1500
https://www.wga.hu/html/a/amadeo/certosa1.html	religious	1451-1500
https://www.wga.hu/html/a/amadeo/certosa2.html	religious	1451-1500
https://www.wga.hu/html/a/amadeo/colleoni.html	religious	1451-1500
https://www.wga.hu/html/a/amberger/fugger.html	portrait	1501-1550
https://www.wga.hu/html/a/amberger/goldsmit.html	portrait	1501-1550
https://www.wga.hu/html/a/amberger/munster.html	portrait	1501-1550
https://www.wga.hu/html/a/amberger/schwarz.html	portrait	1501-1550
https://www.wga.hu/html/a/amberger/seiler.html	portrait	1501-1550
https://www.wga.hu/html/a/amberger/youngman.html	portrait	1501-1550
https://www.wga.hu/html/a/amberger/youngwom.html	portrait	1501-1550
https://www.wga.hu/html/a/amedei/frontis.html	other	1451-1500
https://www.wga.hu/html/a/amendola/venus.html	mythological	1851-1900
https://www.wga.hu/html/a/amendola/wedded.html	genre	1851-1900
https://www.wga.hu/html/a/amerling/arthaber.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/franz_1.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girl.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girlport.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girlyel.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/girlyell.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/nako.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/princess.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/selfport.html	portrait	1801-1850
https://www.wga.hu/html/a/amerling/szecheny.html	portrait	1801-1850
https://www.wga.hu/html/a/amico/portgent.html	portrait	1501-1550
https://www.wga.hu/html/a/amigoni/gentlema.html	portrait	1701-1750
https://www.wga.hu/html/a/amigoni/joseph.html	religious	1701-1750
https://www.wga.hu/html/a/amigoni/juno.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/portlady.html	portrait	1701-1750
https://www.wga.hu/html/a/amigoni/sisera.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/venus_a1.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/venus_a2.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/venus_a3.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/venus_a4.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/venus_a5.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/venus1.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/venus2.html	mythological	1701-1750
https://www.wga.hu/html/a/amigoni/virgin_c.html	religious	1701-1750
https://www.wga.hu/html/a/amigoni/zephyr.html	mythological	1701-1750
https://www.wga.hu/html/a/amman/amman1.html	other	1551-1600
https://www.wga.hu/html/a/amman/amman2.html	other	1551-1600
https://www.wga.hu/html/a/amman/amman3.html	other	1551-1600
https://www.wga.hu/html/a/amman/amman4.html	other	1551-1600
https://www.wga.hu/html/a/amman/amman5.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/birds1.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/birds2.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/juno1.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/juno2.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/juno3.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/leda.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/mars.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/neptune.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/neptune0.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/neptune1.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/neptune2.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/neptune3.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/neptune4.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/neptune5.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/opi.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/ops.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/tomb.html	religious	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/venus.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/victory.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/1sculptu/winter.html	mythological	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/lucca1.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/lucca2.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/pitti1.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/pitti2.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/pitti3.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/pitti4.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/ponte.html	other	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/villagiu.html	interior	1551-1600
https://www.wga.hu/html/a/ammanati/2archite/zsketch.html	study	1551-1600
https://www.wga.hu/html/a/amstel/brothel.html	genre	1501-1550
https://www.wga.hu/html/a/ancher/anna/blueroom.html	genre	1851-1900
https://www.wga.hu/html/a/ancher/anna/funeral.html	genre	1851-1900
https://www.wga.hu/html/a/ancher/anna/mother.html	portrait	1851-1900
https://www.wga.hu/html/a/ancher/michael/lifeboat.html	genre	1851-1900
https://www.wga.hu/html/a/ancona/rossini.html	portrait	1851-1900
https://www.wga.hu/html/a/anderson/capture.html	historical	1801-1850
https://www.wga.hu/html/a/anderson/rateship.html	landscape	1801-1850
https://www.wga.hu/html/a/anderson/selfport.html	portrait	1801-1850
https://www.wga.hu/html/a/anderson/shipcalm.html	landscape	1801-1850
https://www.wga.hu/html/a/anderson/shipping.html	landscape	1801-1850
https://www.wga.hu/html/a/andrea/firenze/spanish/1north.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north1.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north2.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north3.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north4.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north5.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north6.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/1north7.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east0.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east01.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east02.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east03.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east04.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east05.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east06.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east07.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east08.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east09.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east10.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east11.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east12.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east13.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/2east14.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west1.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west2.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west3.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west4.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/3west5.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/4south1.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/5vault.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/5vault1.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/5vault2.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/5vault3.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/spanish/5vault4.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/10saint.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/10saint1.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/10saint2.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/10saint3.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/10saint4.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/10saint5.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/x_crucif.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/x_madonn.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/x_madonx.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/firenze/various/x_rainer.html	religious	1351-1400
https://www.wga.hu/html/a/andrea/murano/polyptic.html	religious	1451-1500
https://www.wga.hu/html/a/andrea/murano/polyptyc.html	religious	1451-1500
https://www.wga.hu/html/a/andrea/murano/polyptyx.html	religious	1451-1500
https://www.wga.hu/html/a/andrea/castagno/1_1440s/01crucif.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/021johnb.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/022god.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/023johne.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/024mark.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/03death.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/041dormi.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/042dormi.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/04deposi.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/05pazzi.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/06apollo.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07apollo.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi0.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi1.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi2.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/07passi3.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts1.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts2.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts3.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts4.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts5.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts6.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts7.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts8.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/08lasts9.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/09chris1.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/1_1440s/09chris2.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/0view.html	interior	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/0view1.html	other	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/1eve.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/1lunette.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/1pippo.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/2acciaol.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/3uberti.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/4esther.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/5cumean.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/6tomyri.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/7dante.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/8boccacc.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/2_famous/9petrarc.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/01assump.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/02crucif.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/03david.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/05trinit.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/06julian.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/06vatica.html	other	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/07cruci1.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/07cruci2.html	religious	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/08portra.html	portrait	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/09tolent.html	other	1401-1450
https://www.wga.hu/html/a/andrea/castagno/3_1450s/10tolent.html	other	1401-1450
https://www.wga.hu/html/a/andrea/sarto/1/annuncia.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/b_gamble.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/b_journe.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/b_miracu.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/b_view.html	interior	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/b_virgin.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/baptism.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/baptism1.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/baptist.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/charity.html	religious	1501-1550
https://www.wga.hu/html/a/andrea/sarto/1/harpies.html	religious	1501-1550
